id,timestamp,d50,d90,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,tank_pressure,operator_id,quality_defect
LOT-20251202-00047,2025-12-02 7:50,5.261959615,10.55475095,0.024202108,2.76288222,0.134178185,73.22827594,766.9280567,63.76615865,102.4107551,OP_A,0
LOT-20251202-00049,2025-12-02 8:10,4.242877979,8.801489566,0.0183067,1.883684176,0.158672224,75.04259681,823.3191151,38.18513747,98.97164155,OP_C,0
LOT-20251202-00050,2025-12-02 8:20,4.515105671,9.225018343,0.008656547,2.084713105,0.149601906,65.08215359,795.1111918,50.55504908,106.2309416,OP_C,0
LOT-20251202-00051,2025-12-02 8:30,4.166101341,9.605840933,0.030549315,2.67771649,0.136826159,68.1745785,802.2689248,33.41613251,95.23129752,OP_B,0
LOT-20251202-00056,2025-12-02 9:20,6.178882218,11.85782351,0.017786739,1.068958924,0.152650802,74.49324056,784.599312,45.52342171,101.3046528,OP_C,0
LOT-20251202-00058,2025-12-02 9:40,3.80056446,7.617211814,0.015245005,2.037961437,0.149314858,81.4430848,818.3705348,61.64036461,98.67239286,OP_B,0
LOT-20251202-00060,2025-12-02 10:00,5.338039913,10.82084297,0.021756674,2.468396418,0.146408151,72.93476492,768.6557305,47.97297945,99.46232012,OP_B,0
LOT-20251202-00062,2025-12-02 10:20,5.241026949,10.13925593,0.020397955,2.812037748,0.140344647,82.36576427,792.2827143,50.40913647,101.0028854,OP_A,0
LOT-20251202-00063,2025-12-02 10:30,5.135573431,9.18639556,0.026963893,2.14268967,0.150620358,68.91883083,813.9701725,49.45615795,95.65561822,OP_A,0
LOT-20251202-00064,2025-12-02 10:40,3.606624452,7.939678644,0.026669808,2.504898491,0.136436523,57.27145142,810.3521419,30.72062427,101.090363,OP_B,0
LOT-20251202-00066,2025-12-02 11:00,5.003836783,10.6043963,0.024540903,2.864610106,0.130250379,72.16902466,783.0680959,51.93327776,102.4378039,OP_B,0
LOT-20251202-00067,2025-12-02 11:10,4.816858512,9.669263187,0.018683909,2.460562057,0.131144027,71.40047864,772.1830216,53.58479491,102.2887794,OP_B,0
LOT-20251202-00068,2025-12-02 11:20,5.39421109,10.22596036,0.031091713,2.6182379,0.150416445,76.14547352,829.8497573,55.71056109,96.15209605,OP_B,0
LOT-20251202-00069,2025-12-02 11:30,4.915923198,8.245537132,0.021327262,3.170901022,0.143883617,64.67255762,790.6927405,45.73238122,101.4134089,OP_C,0
LOT-20251202-00071,2025-12-02 11:50,4.511312001,7.980450372,0.020837507,2.184296911,0.144626748,86.20676842,778.0742705,51.37568266,106.1580549,OP_C,0
LOT-20251202-00072,2025-12-02 12:00,4.562337263,8.58246709,0.011380859,1.970048104,0.136962593,76.52596532,796.5321824,63.34310089,99.4774818,OP_B,0
LOT-20251202-00073,2025-12-02 12:10,4.705482334,8.319079227,0.027271264,2.517146278,0.138975769,62.61571744,823.7418423,49.85949739,94.92411205,OP_B,0
LOT-20251202-00074,2025-12-02 12:20,5.274298474,10.79198219,0.029994732,2.47670104,0.150723698,61.67909661,791.1337399,56.27875229,92.30576697,OP_B,0
LOT-20251202-00075,2025-12-02 12:30,4.393882573,8.510343871,0.018954293,2.534930952,0.156167759,60.80476971,860,48.66457656,101.1631094,OP_B,0
LOT-20251202-00076,2025-12-02 12:40,4.577841697,9.700968353,0.018321654,2.293043749,0.143752263,74.28166029,786.6567742,46.32927605,104.4951233,OP_A,0
LOT-20251202-00077,2025-12-02 12:50,5.832946095,11.07454044,0.029132728,2.739433667,0.138848439,83.82326115,798.8820169,42.29089245,93.03893196,OP_B,0
LOT-20251202-00079,2025-12-02 13:10,4.282403775,8.023971455,0.021029585,2.721533251,0.132365221,77.85296826,773.7380728,40.27287261,99.36792996,OP_C,0
LOT-20251202-00080,2025-12-02 13:20,4.76027828,8.749700583,0.035115498,3.47268782,0.162611789,67.59608463,834.1050048,42.61690846,95.51008393,OP_C,0
LOT-20251202-00081,2025-12-02 13:30,4.995520005,10.31007164,0.022984003,2.527432094,0.150781437,72.67931208,820.2828036,48.49863207,101.6462165,OP_B,0
LOT-20251202-00082,2025-12-02 13:40,5.103588624,11.08453775,0.018129914,2.143343236,0.129401646,93.3928106,767.1084979,41.83501584,103.5631753,OP_A,0
LOT-20251202-00083,2025-12-02 13:50,4.000001341,8.848298111,0.019772484,3.493781425,0.137849321,83.907891,817.8076535,47.60588237,100.0343539,OP_A,0
LOT-20251202-00085,2025-12-02 14:10,5.277761424,11.10664411,0.020998245,3.145235513,0.165289953,72.69113077,805.354894,63.45453295,96.16047713,OP_A,0
LOT-20251202-00086,2025-12-02 14:20,4.169540189,9.527770349,0.030155654,2.907309692,0.134973479,70.09138972,803.029053,50.48308743,101.1909739,OP_C,0
LOT-20251202-00087,2025-12-02 14:30,4.213241708,7.77188019,0.023319766,2.355878291,0.137175728,68.08729647,789.6015485,48.37668812,100.1326371,OP_A,0
LOT-20251202-00088,2025-12-02 14:40,4.359503441,8.258811872,0.029146271,3.516386937,0.158592237,69.30654499,808.5910165,57.96561109,99.63194609,OP_B,0
LOT-20251202-00089,2025-12-02 14:50,5.081168061,10.09895215,0.027451811,1.959653029,0.146677713,67.81463487,802.5300767,58.7998372,103.8619933,OP_C,0
LOT-20251202-00090,2025-12-02 15:00,4.566488354,9.274736337,0.024408511,2.274936917,0.151114528,77.52554434,791.6093114,44.97547133,98.48812678,OP_B,0
LOT-20251202-00092,2025-12-02 15:20,3.863769195,7.743858123,0.025186371,2.108570141,0.144201935,87.17491688,740,40.97775388,104.6843146,OP_C,0
LOT-20251202-00095,2025-12-02 15:50,4.476878789,9.01185325,0.02808109,1.879316382,0.138179806,69.2115229,806.0807931,55.33258135,94.1890992,OP_B,0
LOT-20251202-00096,2025-12-02 16:00,4.766566748,9.87884752,0.030042926,3.108006836,0.147534127,60.68385245,802.7043739,45.32100692,98.77916875,OP_B,0
LOT-20251202-00097,2025-12-02 16:10,4.293362813,9.224194454,0.034743712,3.249710373,0.146965799,87.14683218,764.3549108,48.23226146,99.96304212,OP_B,0
LOT-20251202-00098,2025-12-02 16:20,5.285902523,9.810015505,0.041003692,2.132335556,0.143686606,71.92302772,751.6425422,59.95957903,100.86675,OP_A,1
LOT-20251202-00100,2025-12-02 16:40,4.264369159,8.64923368,0.025797487,2.485816547,0.168602982,64.6895932,783.9061164,45.02234044,104.7648283,OP_A,0
LOT-20251202-00101,2025-12-02 16:50,5.020709079,10.18549651,0.01672271,2.712265757,0.157874051,84.92803593,805.0296882,45.0226584,101.6667463,OP_A,0
LOT-20251202-00102,2025-12-02 17:00,3.750172705,7.648455964,0.026459358,2.570580954,0.142285508,95.56414524,788.1942796,50.95380689,97.39898423,OP_B,0
LOT-20251202-00103,2025-12-02 17:10,4.157041933,8.782131353,0.016296145,2.991628093,0.159653075,75.30605398,799.6420469,53.58659253,100.01805,OP_A,0
LOT-20251202-00105,2025-12-02 17:30,4.912825921,8.990585933,0.037890136,3.777876097,0.130765366,71.96680673,813.7038839,28,101.1486572,OP_C,0
LOT-20251202-00106,2025-12-02 17:40,5.088003148,9.378598859,0.019466289,3.198764643,0.152080362,62.53814363,830.0177818,49.98464117,106.7287609,OP_B,0
LOT-20251202-00107,2025-12-02 17:50,4.581916738,9.072818738,0.031246637,3.039507405,0.157243578,70.81234941,795.2381103,44.06246325,99.23250379,OP_B,0
LOT-20251202-00109,2025-12-02 18:10,5.463027803,10.31537224,0.018545961,2.319793982,0.133957309,68.75047553,800.4004665,55.05585187,101.1231594,OP_C,0
LOT-20251202-00110,2025-12-02 18:20,3.978188172,8.208772134,0.010875739,2.04753415,0.151527202,61.68360629,832.1107522,49.12212655,103.9444236,OP_C,0
LOT-20251202-00112,2025-12-02 18:40,4.057759941,8.294237226,0.03532198,2.647769214,0.131449047,63.95997366,793.2291415,45.99404205,104.3269144,OP_A,0
LOT-20251202-00113,2025-12-02 18:50,4.722340925,9.151905257,0.017912122,2.45482935,0.152098285,63.67515661,763.03865,52.52838297,101.0196261,OP_A,0
LOT-20251202-00114,2025-12-02 19:00,5.842897883,10.92141256,0.026240314,2.343566277,0.15002775,74.22262322,807.655266,59.50107514,103.1365968,OP_A,0
LOT-20251202-00116,2025-12-02 19:20,4.916589543,9.760104557,0.032412788,2.315558244,0.152375122,77.30615506,779.4438308,42.35499866,101.6277834,OP_A,0
LOT-20251202-00118,2025-12-02 19:40,4.796706857,9.376380009,0.021096027,3.206551266,0.152550237,63.23107112,822.1531454,41.42429958,99.81924446,OP_C,0
LOT-20251202-00119,2025-12-02 19:50,4.879612061,10.49386686,0.020199505,4,0.161190132,70.6858037,786.9302978,51.81428837,97.26136604,OP_B,0
LOT-20251202-00120,2025-12-02 20:00,4.242900893,8.963448418,0.027844092,1.890335795,0.143916668,65.19834775,774.8933904,50.8831658,100.1857495,OP_B,0
LOT-20251202-00121,2025-12-02 20:10,4.56935284,9.41232206,0.018524851,2.884493667,0.141439451,84.5101013,810.2634312,51.44291154,102.3847968,OP_B,0
LOT-20251202-00122,2025-12-02 20:20,4.186757039,7.664440016,0.022730523,1.715305775,0.153196606,66.41189463,835.496198,54.78677638,101.8422975,OP_A,0
LOT-20251202-00123,2025-12-02 20:30,4.940581773,9.781696185,0.020508639,2.098551213,0.136477512,62.8846092,828.2288695,47.82660493,104.4621949,OP_C,0
LOT-20251202-00125,2025-12-02 20:50,4.405919574,9.672223846,0.025698467,2.454936851,0.139057926,55.38328635,826.6077287,33.22039234,99.26831167,OP_B,0
LOT-20251202-00126,2025-12-02 21:00,4.9546826,8.556876886,0.016055997,3.019632602,0.148037963,50.57148112,793.4045849,49.28962842,100.1116835,OP_A,0
LOT-20251202-00127,2025-12-02 21:10,4.637612806,9.806949221,0.015697262,2.558500096,0.158190437,72.83693912,802.9216245,46.9260327,101.4192616,OP_C,0
LOT-20251202-00128,2025-12-02 21:20,4.557620474,8.383791867,0.031066787,1.454702882,0.162729536,68.87790948,768.2622574,50.01071877,100.3318394,OP_B,0
LOT-20251202-00130,2025-12-02 21:40,5.091844718,10.20613362,0.02800715,2.304310021,0.131997942,86.87177627,762.9260344,49.32119575,97.00644405,OP_C,0
LOT-20251202-00131,2025-12-02 21:50,4.195288806,8.711366256,0.02545927,1.733729696,0.147893613,80.14168781,768.3711792,55.06286332,97.59936491,OP_C,0
LOT-20251202-00132,2025-12-02 22:00,4.370200955,8.04686833,0.007133156,2.51826378,0.155501218,83.10133403,825.0453701,47.94676707,103.0225323,OP_B,0
LOT-20251202-00133,2025-12-02 22:10,5.151671997,9.681592518,0.030191516,2.877489807,0.152202267,57.6822276,821.2276737,46.11044695,96.0323766,OP_B,0
LOT-20251202-00134,2025-12-02 22:20,5.385023251,8.88401375,0.012451849,1.557522722,0.143109225,74.84222284,771.7655187,57.09407244,100.8925332,OP_A,0
LOT-20251202-00138,2025-12-02 23:00,3.362262807,7.684150887,0.019094063,2.041069038,0.129923031,67.92530843,766.8693266,46.70280497,100.2039599,OP_A,0
LOT-20251202-00139,2025-12-02 23:10,3.718645061,7.40840228,0.022533277,2.370860366,0.155744947,86.81833045,808.4255696,44.97212216,97.82382543,OP_B,0
LOT-20251202-00141,2025-12-02 23:30,3.868658289,8.919806001,0.016037998,1.946056772,0.141763993,57.55809663,823.0209087,52.98441855,98.87516593,OP_A,0
LOT-20251202-00142,2025-12-02 23:40,4.530583745,8.255135246,0.017260284,2.056835317,0.155958387,74.89715009,799.0911788,33.88717924,93.48815377,OP_C,0
LOT-20251202-00143,2025-12-02 23:50,4.361111169,9.27580848,0.028957405,1.507477368,0.144054271,58.50744022,844.8232146,46.48756872,100.5091196,OP_C,0
LOT-20251203-00144,2025-12-03 0:00,5.447025491,10.42771427,0.027556487,3.142533493,0.127155978,80.75855646,797.1588521,50.42785301,97.10394642,OP_B,0
LOT-20251203-00145,2025-12-03 0:10,5.847155333,11.4876313,0.013753003,2.276926603,0.136199992,75.90390542,769.9121099,47.2198127,91.66601716,OP_B,0
LOT-20251203-00146,2025-12-03 0:20,4.180355687,8.453910801,0.028467303,2.338105063,0.159904136,55.54536724,829.7233603,38.11955617,101.1281331,OP_A,0
LOT-20251203-00148,2025-12-03 0:40,4.141917314,7.924465865,0.009765235,3.197657095,0.15457888,68.90585945,802.5004673,53.74842223,105.5784844,OP_B,0
LOT-20251203-00149,2025-12-03 0:50,4.274791075,8.5591647,0.03009791,2.472427024,0.151268435,73.45343409,822.0707136,68.47875538,96.90280894,OP_A,1
LOT-20251203-00150,2025-12-03 1:00,4.71860131,9.118131533,0.032670376,2.881375138,0.152661777,65.24056087,804.3214953,65.30363846,101.0578816,OP_C,1
LOT-20251203-00151,2025-12-03 1:10,4.406205381,9.640854274,0.017362778,2.264315461,0.144203135,69.01126003,776.1779575,56.8960004,94.80037269,OP_B,0
LOT-20251203-00152,2025-12-03 1:20,3.686950439,7.978562563,0.032320837,3.078978495,0.131947288,66.77489311,824.9050175,53.2388407,102.4873632,OP_B,1
LOT-20251203-00153,2025-12-03 1:30,4.381589109,8.859158351,0.01673876,1.877205535,0.144825614,60.85691197,781.0105289,28,103.6781017,OP_A,0
LOT-20251203-00154,2025-12-03 1:40,4.122075866,7.247395573,0.024577981,2.198140629,0.162773936,82.40587426,784.2698768,44.62470381,97.25252957,OP_C,0
LOT-20251203-00156,2025-12-03 2:00,5.114571156,9.083527011,0.02446675,2.268436101,0.153131998,78.30371321,846.0468218,49.92964248,101.9552444,OP_A,0
LOT-20251203-00157,2025-12-03 2:10,3.815979063,7.734319808,0.028496496,2.83890108,0.15771139,60.77080247,825.0003172,57.96392226,106.6878208,OP_A,0
LOT-20251203-00159,2025-12-03 2:30,4.829968193,10.22245138,0.045952853,2.198763454,0.143600123,72.01991994,764.3906487,49.33240973,100.7108458,OP_A,1
LOT-20251203-00160,2025-12-03 2:40,4.935589489,9.542043109,0.021243876,3.774086299,0.150900404,77.11422817,829.0190041,48.84777872,104.3161164,OP_B,0
LOT-20251203-00161,2025-12-03 2:50,4.823203932,9.593118759,0.02174087,2.266400919,0.162671813,86.20587005,826.0876242,46.83804684,99.6843276,OP_C,0
LOT-20251203-00162,2025-12-03 3:00,3.709699678,6.910996796,0.014402146,2.439654957,0.15259706,69.56443688,807.91294,43.16992622,97.82616685,OP_A,0
LOT-20251203-00163,2025-12-03 3:10,5.307866087,10.24876408,0.043591642,2.469791192,0.147865842,81.57385805,767.9684401,59.00035137,100.3284561,OP_B,1
LOT-20251203-00165,2025-12-03 3:30,5.156226678,9.450690335,0.031545097,3.024588068,0.141837069,62.31328895,809.1624061,51.42992771,100.9851039,OP_A,0
LOT-20251203-00166,2025-12-03 3:40,4.463869767,9.734870983,0.02475683,2.195902904,0.136185209,76.95846441,768.4225513,55.69581618,96.54974352,OP_A,0
LOT-20251203-00168,2025-12-03 4:00,4.215630735,7.765242874,0.034517208,3.051895351,0.161120253,76.84410732,740,44.2809875,100.6308739,OP_A,0
LOT-20251203-00169,2025-12-03 4:10,5.962703563,11.80820822,0.025775794,2.519079308,0.159985198,62.77852014,764.7670903,58.63103231,98.72661187,OP_C,0
LOT-20251203-00172,2025-12-03 4:40,4.315667849,8.255613457,0.038588296,2.67181697,0.144345304,65.85146517,799.167931,45.34622921,97.82697244,OP_C,0
LOT-20251203-00173,2025-12-03 4:50,4.172668877,8.073560229,0.029867852,2.193812,0.139834249,61.19307406,803.2188108,51.1193945,98.82388061,OP_C,0
LOT-20251203-00174,2025-12-03 5:00,5.427577831,9.673803483,0.018531429,2.325376863,0.145800642,70.73530428,803.144232,50.20102969,95.2387051,OP_B,0
LOT-20251203-00175,2025-12-03 5:10,5.349098018,9.993321915,0.019099243,2.053163832,0.15989622,74.60540773,808.4459404,52.76581264,93.35743789,OP_A,0
LOT-20251203-00176,2025-12-03 5:20,4.599611644,9.061716787,0.042849485,2.969528723,0.143444722,76.75118949,746.6119313,42.12004058,102.8282974,OP_C,1
LOT-20251203-00178,2025-12-03 5:40,3.724344111,7.880171623,0.026657378,2.552136798,0.14995263,80.54368057,765.3275444,54.06463284,104.0743633,OP_B,0
LOT-20251203-00179,2025-12-03 5:50,4.781283959,9.012692545,0.031440879,1.907626337,0.177142446,73.97727719,803.7433413,54.25703499,97.96578541,OP_A,0
LOT-20251203-00180,2025-12-03 6:00,4.10200464,8.561711692,0.030247738,1.463602829,0.159320523,79.816018,823.6237045,51.53936894,103.5265197,OP_C,1
LOT-20251203-00181,2025-12-03 6:10,3.707794349,8.263948691,0.023703228,3.164709598,0.150830686,71.96309804,749.7859849,49.86369689,100.4378149,OP_C,0
LOT-20251203-00183,2025-12-03 6:30,4.112690905,7.414178587,0.029470999,2.646891801,0.15336297,72.107865,792.9606151,60.18306215,98.48019191,OP_C,0
LOT-20251203-00184,2025-12-03 6:40,4.063201403,8.986836123,0.020378131,2.176365877,0.136998644,94.23916076,789.4836395,69.0956144,100.3858648,OP_C,0
LOT-20251203-00186,2025-12-03 7:00,4.726972618,9.055600889,0.025283752,1.642589923,0.145193996,78.68093393,752.2131645,44.19187922,101.0935751,OP_B,0
LOT-20251203-00187,2025-12-03 7:10,4.079951824,7.356402756,0.016663462,2.528131054,0.146586045,73.98464649,779.2426245,51.98358049,98.38505139,OP_C,0
LOT-20251203-00189,2025-12-03 7:30,4.811916558,9.421488831,0.035458356,3.482770919,0.143465617,76.21296579,817.5120804,65.2232597,100.7104784,OP_A,1
LOT-20251203-00190,2025-12-03 7:40,4.723388011,9.736088045,0.023108498,2.067169427,0.149265967,86.116131,745.7260628,41.89852919,99.66049477,OP_B,1
LOT-20251203-00191,2025-12-03 7:50,5.361310284,10.11795376,0.03114639,3.072186616,0.159273548,59.43022173,808.1068148,65.38356955,98.01189577,OP_B,1
LOT-20251203-00193,2025-12-03 8:10,4.747931994,8.948428876,0.029203838,2.04204558,0.153065832,81.50539877,792.7290566,61.81914932,98.83410046,OP_A,0
LOT-20251203-00195,2025-12-03 8:30,4.330387817,8.083020104,0.015147041,1.375844591,0.136237997,56.12341851,826.1415004,50.56335302,96.9078489,OP_A,0
LOT-20251203-00196,2025-12-03 8:40,5.335223316,9.61483415,0.032595626,2.828492721,0.17609569,73.43638277,798.0628665,42.6579717,102.5263809,OP_C,0
LOT-20251203-00198,2025-12-03 9:00,6.192992955,10.82665358,0.018935809,2.328990471,0.13207987,84.48202277,794.2743519,58.87335849,103.6386511,OP_C,0
LOT-20251203-00199,2025-12-03 9:10,4.584266444,8.874636781,0.026286343,2.569661017,0.144726946,67.08408638,797.5939088,47.39441512,94.44351443,OP_A,0
LOT-20251203-00200,2025-12-03 9:20,4.515581593,9.049785437,0.023538731,2.768755731,0.128790841,68.7254889,809.0798134,50.73883231,98.77105321,OP_B,0
LOT-20251203-00201,2025-12-03 9:30,3.782235737,8.363309535,0.0367484,3.118325158,0.149701769,89.84827387,769.3584548,49.94306516,100.8214115,OP_C,1
LOT-20251203-00203,2025-12-03 9:50,3.591957123,7.539372942,0.023392292,2.718818665,0.136826724,81.44717076,790.2522534,50.45928057,102.2418162,OP_B,0
LOT-20251203-00204,2025-12-03 10:00,4.610171013,8.397440305,0.012093215,2.205414699,0.148109855,66.23023088,773.3454342,45.3014339,97.29792345,OP_B,0
LOT-20251203-00205,2025-12-03 10:10,5.545340887,11.1455034,0.029039723,3.006255778,0.141584573,70.22240341,796.4053251,55.29102552,98.84634967,OP_A,0
LOT-20251203-00206,2025-12-03 10:20,3.973801674,8.970510632,0.022011915,2.772643178,0.134030379,71.55142517,770.3298818,53.14701496,103.1312302,OP_C,0
LOT-20251203-00207,2025-12-03 10:30,4.01496836,7.854530007,0.022104543,2.513597716,0.144292218,74.33022462,818.3811072,55.42819161,99.37290323,OP_B,0
LOT-20251203-00208,2025-12-03 10:40,4.722212405,9.805266812,0.023461559,3.362997109,0.166089145,72.48834528,752.292946,55.83863031,94.51481407,OP_A,0
LOT-20251203-00209,2025-12-03 10:50,3.588323722,7.806254472,0.022566112,2.523839715,0.137364403,67.36756584,768.3667425,52.13388934,93.97632085,OP_C,0
LOT-20251203-00210,2025-12-03 11:00,3.994600987,7.887686082,0.037031251,2.449852819,0.142184061,80.11537508,790.3703128,47.86869173,93.53193087,OP_A,0
LOT-20251203-00212,2025-12-03 11:20,4.879806103,9.263380756,0.02296194,3.178668291,0.118828401,53.14334933,765.5086913,54.41487017,101.5294621,OP_A,0
LOT-20251203-00213,2025-12-03 11:30,4.127759348,7.664161716,0.026951663,3.424869723,0.128784955,74.06338154,792.6977331,58.21524597,96.71878881,OP_C,0
LOT-20251203-00215,2025-12-03 11:50,3.974263699,6.815553106,0.029880397,2.980002147,0.135253816,65.94601367,781.8156503,43.58704927,97.96817745,OP_B,0
LOT-20251203-00216,2025-12-03 12:00,5.037064655,8.82926878,0.027828604,2.809149555,0.168009631,86.58972457,766.4671372,43.03027142,97.27269133,OP_B,0
LOT-20251203-00219,2025-12-03 12:30,4.587582005,9.439171123,0.013838898,1.911622609,0.129068288,79.30731357,824.5986751,56.15885514,95.97893138,OP_B,0
LOT-20251203-00220,2025-12-03 12:40,4.547471157,8.595349503,0.022953386,2.550709102,0.145101244,72.20767681,777.5540688,43.71218714,99.24381155,OP_A,0
LOT-20251203-00221,2025-12-03 12:50,5.295030927,10.27012753,0.019307655,2.412761952,0.148878676,70.66980555,812.3556837,57.72136394,100.6949813,OP_C,0
